MAR___GCF_001751255.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003265665.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_900111245.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001751375.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000280905.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003846255.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003443735.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000797385.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000365385.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000424765.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002910825.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002910895.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000424845.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000424965.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003402595.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003097515.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000220705.2,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003610735.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_000430545.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003626755.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003313305.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_900115305.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003312875.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002262875.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000264395.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001541985.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001691735.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001884235.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001742425.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_900129995.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001438765.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_002943675.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_002217475.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_002798035.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001573635.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_003015255.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001440345.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_001083785.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_900142685.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_002222045.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001853485.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_002356295.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_900129175.1,2,0.2,#03359D,1,1,Thermotogota
MAR___GCF_001456025.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_001083815.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000756615.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_002240355.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003182115.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000283255.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_003688915.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000244955.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003315795.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003609795.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_002012365.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001751345.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001751365.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003846265.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003846285.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001469455.2,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000377965.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000426325.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000424785.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000377145.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001672315.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001984575.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000816485.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000717715.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000495755.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000426165.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001693415.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_900142235.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_002933855.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_002390905.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002315415.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002392055.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002439165.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002320995.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_001632005.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002454955.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002715085.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_000464745.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000464845.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000464785.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002484085.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002341105.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002391715.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002392175.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002419845.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002480755.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002427745.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002439545.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002434285.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002376225.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002379575.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002362055.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002387145.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002297865.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002314375.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002340165.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002429685.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002476825.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002472905.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002421065.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002317355.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002307185.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002294525.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002420545.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002338325.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002430025.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002293475.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_003283955.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002376385.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002352665.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002685595.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_003263805.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_001751265.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_001753705.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCA_002964565.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_002964685.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_002395765.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_003483885.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002449845.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_003232955.1,2,0.2,#fcad84,1,1,Gemmatimonadota
MAR___GCA_002470865.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002385315.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002363155.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002367105.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002325645.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCA_002316385.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002371595.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_001657315.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_001657305.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_001311565.1,2,0.2,#FE2370,1,1,Thermodesulfobacteriota
MAR___GCA_002392865.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002353355.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_001310655.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002479485.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002493035.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002363195.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002373315.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002294465.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002373475.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002438075.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_003449895.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002434335.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_003482985.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002455975.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_900089995.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001005315.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003352465.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_000154725.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003054265.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001625585.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_001625695.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_001282135.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_004014715.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_000520975.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_900299485.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_000495575.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCA_002421335.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002477055.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002376495.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002353445.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002358575.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002375805.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002414285.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002404515.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002305275.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCA_002391925.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002381695.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002314715.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002373675.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCA_002455915.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001597855.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
